race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,wide,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,rank,agari,finish_type,margin,win_lose,close_time
1120260430020003,hakodate,2026-04-30,3,×1 △5 ▲3 ○6 ◎4 注7,,,,,5,松崎 貴久  富,山,51,82,A1,追,3.92,86.91,△,4,25.0,33.3,58.3,0,2,,,,,,
1120260430020003,hakodate,2026-04-30,3,×1 △5 ▲3 ○6 ◎4 注7,,,,,6,大森 光明,北海道,27,117,A2,両,3.92,81.47,,0,17.6,17.6,23.5,0,3,,,,,,
1120260430020003,hakodate,2026-04-30,3,×1 △5 ▲3 ○6 ◎4 注7,,,,,7,金野 俊秋  千,葉,42,92,A2,両,3.92,88.4,◎,6,28.5,38.0,66.6,2,3,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,1,福田 拓也  栃,木,34,100,A1,追,3.92,90.77,×,1,40.9,59.0,59.0,0,5,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,2,井上 公利  宮,城,44,93,A2,逃,3.92,84.78,▲,3,30.4,34.7,34.7,4,4,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,3,畝木 聖  岡,山,29,117,A1,逃,3.92,93.04,◎,6,33.3,57.1,71.4,3,7,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,4,平石 浩之  茨,城,48,87,A1,追,3.92,88.57,△,4,5.2,36.8,57.8,0,0,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,5,大崎 飛雄馬  愛,媛,47,88,A1,追,3.92,92.22,注,2,22.2,33.3,66.6,0,0,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,6,平山 優太  福,島,26,119,A2,両,3.92,81.05,,0,5.5,5.5,16.6,1,0,,,,,,
1120260430020004,hakodate,2026-04-30,4,◎3 ○7 注5 ×1 △4 ▲2,,,,,7,田中 和磨  岡,山,29,113,A2,逃,3.93,91.59,○,5,34.7,47.8,82.6,3,6,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,1,谷津田 将吾  福,島,46,83,A1,追,3.92,90.06,○,5,13.3,46.6,60.0,0,0,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,2,川野 深  福,岡,28,119,A2,逃,3.92,88.33,,0,23.8,47.6,61.9,4,4,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,3,山口 聖矢  岐,阜,32,115,A1,両,3.92,87.5,×,1,40.0,60.0,70.0,0,2,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,4,大高 彰馬  福,島,27,119,A1,逃,3.92,91.77,◎,6,27.7,61.1,77.7,3,7,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,5,土屋 仁  茨,城,51,84,A2,追,3.92,86.66,注,2,14.2,23.8,47.6,0,0,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,6,竹内 優也,北海道,45,89,A2,両,3.77,83.61,▲,3,4.7,28.5,47.6,1,2,,,,,,
1120260430020005,hakodate,2026-04-30,5,◎4 ○1 ▲6 注2 ×5 △3,,,,,7,伊藤 亮  埼,玉,43,92,A1,追,3.92,88.26,△,4,15.0,20.0,40.0,0,0,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,1,津村 洸次郎  福,岡,34,101,S2,両,3.93,94.18,◎,6,4.3,8.6,21.7,1,1,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,2,金澤 竜二  福,島,40,91,S2,両,3.92,91.62,注,2,0.0,3.4,3.4,0,1,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,3,桑原 亮  福,岡,41,91,S2,追,3.92,96.13,○,5,0.0,10.0,23.3,0,0,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,4,竹山 陵太  宮,城,40,91,S2,追,3.92,97.71,×,1,13.6,22.7,40.9,0,0,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,5,東矢 昇太  熊,本,39,98,S2,追,3.92,98.46,△,4,0.0,26.6,40.0,0,1,,,,,,
1120260430020006,hakodate,2026-04-30,6,◎1 ○3 △5 ▲6 注2 ×4,,,,,6,石口 慶多  兵,庫,37,103,S2,両,3.93,91.34,▲,3,0.0,0.0,0.0,0,0,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,1,中村 弘之輔,北海道,34,109,S2,両,3.92,94.22,◎,6,4.3,4.3,34.7,0,0,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,2,笹倉 慎也  富,山,40,91,S2,追,3.92,94.48,×,1,4.0,4.0,12.0,0,0,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,3,古川 尚耶  栃,木,40,92,S2,追,3.92,101.46,○,5,7.6,38.4,42.3,0,0,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,4,鈴木 涼介  福,島,28,115,S2,逃,3.92,94.54,△,4,4.3,13.0,26.0,0,2,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,5,棚橋 勉  岡,山,45,96,S2,追,3.93,96.96,注,2,3.4,10.3,20.6,0,0,,,,,,
1120260430020007,hakodate,2026-04-30,7,△4 ◎1 ○3 ▲6 ×2 注5,,,,,6,南儀 拓海  富,山,27,121,S2,逃,3.92,91.77,▲,3,3.2,6.4,6.4,2,0,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,1,太田 龍希  埼,玉,25,117,S2,逃,3.92,98.75,△,4,5.0,15.0,30.0,1,1,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,2,磯島 成介  青,森,26,115,S2,逃,3.92,101.91,◎,6,8.6,39.1,47.8,3,4,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,3,森安 崇之  香,川,48,84,S2,追,3.92,95.33,×,1,0.0,6.6,16.6,0,0,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,4,平原 啓多  埼,玉,41,97,S2,追,3.92,95.96,注,2,0.0,4.0,24.0,0,0,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,5,花田 将司  千,葉,39,99,S2,両,3.92,93.0,,0,0.0,0.0,10.5,0,0,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,6,齋藤 登志信  宮,城,53,80,S2,追,3.92,92.68,▲,3,0.0,5.0,15.0,0,0,,,,,,
1120260430020008,hakodate,2026-04-30,8,△1 注4 ◎2 ▲6 ○5 ×7,,,,,7,佐伯 亮輔  岡,山,31,113,S2,逃,3.92,99.11,○,5,27.7,33.3,44.4,3,3,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,1,薦田 将伍  愛,媛,28,113,S2,逃,3.92,94.58,注,2,5.5,5.5,16.6,0,1,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,2,加賀山 淳  千,葉,42,94,S2,逃,3.92,98.0,×,1,8.3,20.8,33.3,2,1,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,3,秋本 耀太郎  栃,木,28,117,S2,逃,3.92,98.81,○,5,12.5,31.2,37.5,1,1,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,4,渡邉 晴智  静,岡,52,73,S2,追,3.92,99.6,△,4,4.3,21.7,30.4,0,0,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,5,那須 久幸  福,岡,53,71,S2,追,3.92,93.61,,0,5.2,5.2,10.5,0,0,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,6,松尾 勇吾  熊,本,27,115,S2,追,3.92,92.23,▲,3,0.0,0.0,3.8,0,0,,,,,,
1120260430020009,hakodate,2026-04-30,9,◎7 ○3 注5 ▲1 ×6 △2,,,,,7,朝倉 智仁  茨,城,26,115,S2,逃,3.92,102.38,◎,6,22.7,31.8,40.9,2,5,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,1,岩谷 拓磨  福,岡,29,115,S1,逃,3.92,104.56,×,1,20.0,30.0,43.3,0,5,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,2,佐藤 博紀  岩,手,40,96,S1,両,3.92,103.3,◎,6,20.0,40.0,45.0,1,4,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,3,栗山 和樹  岐,阜,28,125,S2,逃,3.92,102.77,注,2,26.3,31.5,36.8,1,4,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,4,尾方 祐仁  岐,阜,22,123,S2,逃,3.92,101.05,,0,20.0,30.0,40.0,2,3,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,5,木村 佑来  宮,城,24,119,S2,逃,3.92,101.6,○,5,17.3,39.1,52.1,6,3,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,6,原田 亮太  千,葉,29,115,S2,逃,3.92,100.6,△,4,13.0,34.7,43.4,6,2,,,,,,
1120260430020010,hakodate,2026-04-30,10,○5 ◎2 ▲7 ×1 注3 △4,,,,,7,箱田 優樹  青,森,35,98,S2,追,3.92,104.14,▲,3,4.5,27.2,50.0,0,0,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,1,桑名 僚也  埼,玉,28,119,S2,追,3.92,106.71,×,1,28.5,42.8,50.0,0,0,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,2,上野 優太  熊,本,29,113,S1,追,3.92,108.77,◎,6,22.7,50.0,59.0,0,0,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,3,村田 祐樹  富,山,27,121,S1,逃,3.93,103.12,△,4,12.5,33.3,50.0,7,1,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,4,山本 勝利  東,京,27,117,S2,逃,3.92,100.05,注,2,14.2,33.3,47.6,2,5,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,5,大洞 翔平  岐,阜,34,100,S2,追,3.92,102.0,▲,3,14.2,23.8,38.0,0,1,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,6,高塩 讓次  栃,木,42,90,S2,追,3.92,98.29,,0,0.0,11.1,33.3,0,0,,,,,,
1120260430020011,hakodate,2026-04-30,11,注4 ×1 ○6 ◎7 △2 ▲3,,,,,7,松本 秀之慎  熊,本,23,121,S2,逃,3.92,99.8,○,5,10.0,26.6,43.3,1,6,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,1,小松崎 大地  福,島,43,99,S1,両,3.92,105.8,◎,6,35.0,45.0,60.0,1,3,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,2,池野 健太  兵,庫,34,109,S1,逃,3.92,100.96,注,2,25.0,32.1,39.2,1,2,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,3,大石 剣士  静,岡,30,109,S2,逃,3.92,107.52,○,5,43.4,52.1,78.2,3,8,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,4,小川 丈太  徳,島,30,111,S1,逃,3.92,102.26,×,1,10.5,31.5,31.5,3,3,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,5,山田 敦也,北海道,42,88,S2,追,3.92,97.63,,0,4.5,13.6,31.8,0,0,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,6,守谷 陽介  岡,山,45,87,S2,両,3.92,97.0,△,4,8.5,14.2,25.7,0,0,,,,,,
1120260430020012,hakodate,2026-04-30,12,▲7 注2 ○3 ◎1 ×5 △4,,,,,7,南部 翔大  大,阪,25,125,S2,逃,3.92,102.73,▲,3,30.4,39.1,47.8,4,4,,,,,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),1,飯塚 隼人  佐,賀,38,95,A2,両,3.92,79.95,×,1,10.0,15.0,15.0,1,2,4,11.9,,１車身１/２,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),2,川崎 健次,神奈川,46,88,A1,追,3.92,89.14,◎,6,6.6,20.0,20.0,0,0,1,12.1,差,,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),3,山口 茂  福,島,46,98,A2,追,3.92,80.41,注,2,0.0,0.0,7.6,0,0,3,12.0,,１/２車輪,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),4,宗景 祐樹  栃,木,50,84,A2,追,3.92,79.83,,0,0.0,10.5,15.7,0,0,7,15.2,,大差,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),5,小磯 知也  徳,島,52,76,A2,追,3.85,80.55,▲,3,5.0,25.0,25.0,0,0,5,11.9,,１/２車身,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),6,西巻 秀太  新,潟,41,97,A2,追,3.92,78.22,△,4,0.0,4.5,13.6,0,0,6,12.2,,１/８車輪,,
2320260430020001,toride,2026-04-30,1,×1 ▲5 注3 ○7 ◎2 △6,2-7  270円(1),"2-7-3  2,940円(6)",2=3=7  870円(3),2=3  530円(7)  2=7  100円(1)  3=7  760円(12) / 2=3  530円(7)  2=7  100円(1)  3=7  760円(12),7,坂木田 雄介  千,葉,52,78,A2,逃,3.92,80.62,○,5,8.3,25.0,29.1,5,0,2,12.3,逃,１/２車輪,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),1,相樂 修  千,葉,52,78,A2,両,3.92,80.94,▲,3,5.5,11.1,27.7,0,0,5,12.0,,１/８車輪,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),2,野上 竜太  岡,山,30,115,A1,逃,3.92,82.39,○,5,14.2,28.5,32.1,8,0,1,12.5,逃,,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),3,坂本 昌宏  青,森,41,91,A2,追,3.92,80.42,△,4,4.7,9.5,23.8,0,0,3,12.4,,１車輪,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),4,櫻井 利之,神奈川,39,101,A2,両,3.92,79.04,注,2,0.0,4.1,20.8,1,0,6,12.5,,１車身１/２,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),5,立花 成泰  岡,山,47,82,A1,追,3.92,87.08,◎,6,16.6,33.3,33.3,0,0,2,12.5,ク,１/４車輪,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),6,亀井 雅斗  群,馬,50,75,A2,追,3.92,78.05,,0,0.0,0.0,0.0,0,0,4,11.9,,１車身１/２,,
2320260430020002,toride,2026-04-30,2,○2 ◎5 △3 注6 ×4 ▲7,2-5  540円(2),2-5-3  990円(3),2=3=5  170円(1),2=3  160円(3)  2=5  100円(1)  3=5  130円(2) / 2=3  160円(3)  2=5  100円(1)  3=5  130円(2),7,望月 紀男  静,岡,48,79,A2,追,3.92,84.61,×,1,9.5,19.0,42.8,0,0,失,,,,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",1,寺沼 将彦  東,京,33,111,A1,追,3.92,84.4,注,2,14.2,33.3,42.8,0,0,4,12.0,,３/４車身,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",2,田中 孝彦  静,岡,39,91,A1,追,3.92,86.12,◎,6,20.8,37.5,45.8,0,1,落,,,,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",3,菊池 翔  福,島,31,119,A1,逃,3.92,83.0,×,1,12.5,20.8,33.3,0,1,3,12.4,,１/８車輪,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",4,藤田 剣次  福,岡,48,85,A2,追,3.92,81.0,,0,8.3,20.8,33.3,0,0,6,14.4,,大差,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",5,深瀬 泰我  静,岡,33,119,A1,逃,3.92,86.47,○,5,9.5,47.6,66.6,3,4,5,12.2,,１/８車輪,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",6,須永 勝太  福,島,35,98,A2,両,3.92,80.18,▲,3,4.5,13.6,27.2,0,1,1,12.2,差,,,
2320260430020003,toride,2026-04-30,3,×3 ▲6 注1 ○4 ◎5 △2,"6-7  21,230円(38)","6-7-3  120,460円(161)","3=6=7  13,530円(30)","3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21) / 3=6  1,240円(8)  3=7  4,170円(18)  6=7  5,370円(21)",7,三ッ井 武,神奈川,40,96,A1,追,3.93,83.12,△,4,18.7,25.0,43.7,0,0,2,12.0,差,１/２車身,,
2320260430020004,toride,2026-04-30,4,◎2 ○5 ▲6 注1 ×3 △4,2-5  180円(1),"2-5-7  1,270円(3)",2=5=7  500円(2),2=5  100円(1)  2=7  240円(4)  5=7  310円(5) / 2=5  100円(1)  2=7  240円(4)  5=7  310円(5),1,水本 博行  岡,山,50,78,A2,追,3.93,80.0,,0,0.0,0.0,0.0,0,0,6,11.7,,１/２車身,,
2320260430020004,toride,2026-04-30,4,◎2 ○5 ▲6 注1 ×3 △4,2-5  180円(1),"2-5-7  1,270円(3)",2=5=7  500円(2),2=5  100円(1)  2=7  240円(4)  5=7  310円(5) / 2=5  100円(1)  2=7  240円(4)  5=7  310円(5),2,土田 武志  茨,城,27,115,A1,逃,3.92,86.0,◎,6,6.6,26.6,40.0,2,0,1,12.0,逃,,,
2320260430020004,toride,2026-04-30,4,◎2 ○5 ▲6 注1 ×3 △4,2-5  180円(1),"2-5-7  1,270円(3)",2=5=7  500円(2),2=5  100円(1)  2=7  240円(4)  5=7  310円(5) / 2=5  100円(1)  2=7  240円(4)  5=7  310円(5),3,梶山 裕次郎  福,岡,45,87,A2,追,3.93,80.81,注,2,0.0,9.0,18.1,0,0,4,11.7,,１車身１/２,,
